RingSize, Wall clock time, User time, System time, Memory (kbytes)
10, 1.79, 4.55, 0.55
11, 1.81, 4.56, 0.55
12, 1.85, 4.81, 0.59
13, 1.94, 4.63, 0.58
14, 1.92, 4.58, 0.60
15, 2.37, 4.72, 0.63
3, 2.33, 4.65, 0.63
4, 2.19, 4.57, 0.67
5, 4.02, 4.54, 0.58
6, 2.40, 4.51, 0.62
7, 1.78, 4.55, 0.57
8, 1.79, 4.53, 0.55
9, 2.49, 4.58, 0.56
10, 2.03, 4.59, 0.55
11, 1.91, 4.70, 0.58
12, 1.82, 4.57, 0.55
13, 1.84, 4.59, 0.55
14, 2.02, 4.72, 0.58
15, 1.88, 4.64, 0.57
3, 1.77, 4.54, 0.59
4, 1.81, 4.44, 0.53
5, 2.33, 4.59, 0.58
6, 1.78, 4.56, 0.56
7, 2.25, 4.48, 0.55
8, 2.02, 4.49, 0.54
9, 1.82, 4.60, 0.57
10, 2.63, 4.51, 0.57
11, 1.83, 4.58, 0.56
12, 2.27, 4.50, 0.56
13, 1.99, 4.78, 0.59
14, 2.22, 4.73, 0.59
15, 1.96, 4.75, 0.58
3, 2.48, 4.52, 0.57
4, 1.77, 4.47, 0.56
5, 1.84, 4.49, 0.54
6, 1.77, 4.54, 0.55
7, 2.12, 4.55, 0.57
8, 2.06, 4.55, 0.56
9, 1.81, 4.63, 0.57
10, 2.88, 4.48, 0.55
11, 1.75, 4.45, 0.53
12, 1.82, 4.57, 0.56
13, 2.58, 4.59, 0.55
14, 1.82, 4.56, 0.57
15, 1.90, 4.67, 0.60
3, 3.00, 4.51, 0.57
4, 1.94, 4.41, 0.54
5, 2.63, 4.52, 0.56
6, 1.99, 4.58, 0.56
7, 1.89, 4.57, 0.55
8, 1.82, 4.53, 0.55
9, 2.33, 4.55, 0.56
10, 1.80, 4.57, 0.56
11, 1.85, 4.71, 0.58
12, 1.75, 4.45, 0.54
13, 1.84, 4.56, 0.56
14, 1.96, 4.66, 0.62
15, 2.98, 4.77, 0.66
3, 2.14, 4.40, 0.55
4, 1.71, 4.44, 0.52
5, 1.73, 4.45, 0.54
6, 2.64, 4.44, 0.57
7, 3.21, 4.52, 0.55
8, 1.70, 4.33, 0.52
9, 1.82, 4.68, 0.59
10, 1.82, 4.57, 0.57
11, 1.78, 4.54, 0.56
12, 1.84, 4.67, 0.57
13, 1.86, 4.60, 0.57
14, 2.61, 4.65, 0.57
15, 1.91, 4.70, 0.59
3, 1.83, 4.47, 0.54
4, 1.97, 4.55, 0.54
5, 1.79, 4.59, 0.57
6, 2.22, 4.35, 0.53
7, 1.73, 4.46, 0.52
8, 1.79, 4.61, 0.58
9, 1.81, 4.62, 0.57
10, 1.85, 4.72, 0.59
11, 2.04, 4.63, 0.57
12, 2.98, 4.60, 0.57
13, 1.92, 4.65, 0.56
14, 1.86, 4.58, 0.54
15, 2.57, 4.63, 0.57
3, 2.44, 4.50, 0.57
4, 1.81, 4.49, 0.55
5, 2.35, 4.57, 0.57
6, 1.79, 4.63, 0.57
7, 2.40, 4.49, 0.57
8, 1.76, 4.45, 0.54
9, 1.83, 4.46, 0.57
10, 2.04, 4.65, 0.58
11, 2.07, 4.53, 0.57
12, 1.88, 4.65, 0.59
13, 1.90, 4.72, 0.58
14, 2.42, 4.51, 0.53
15, 1.86, 4.70, 0.57
