States, Wall clock time, User time, System time, Memory (kbytes)
342, 7.38, 17.78, 1.52
362, 8.27, 20.20, 1.56
382, 8.64, 21.48, 1.56
402, 9.45, 22.98, 1.81
422, 10.25, 25.92, 1.73
442, 11.05, 27.88, 1.76
462, 11.89, 29.94, 1.87
482, 12.71, 31.82, 1.96
502, 13.91, 35.04, 2.06
522, 14.97, 38.02, 2.18
542, 15.89, 40.35, 2.20
562, 17.30, 44.13, 2.31
582, 19.17, 47.02, 2.40
602, 21.44, 50.48, 2.46
622, 21.12, 54.47, 2.59
642, 22.64, 58.31, 2.62
662, 23.97, 61.94, 2.79
682, 25.71, 66.39, 3.01
702, 30.73, 76.04, 3.42
722, 31.29, 78.19, 3.46
742, 32.73, 83.47, 3.51
762, 35.11, 90.21, 3.59
782, 36.33, 93.43, 3.71
802, 38.72, 100.33, 3.73
822, 41.30, 105.18, 4.19
842, 42.92, 111.57, 4.01
862, 43.21, 114.87, 3.93
882, 45.78, 121.25, 4.06
2, 4.06, 7.64, 0.72
22, 1.76, 4.58, 0.52
42, 1.86, 4.90, 0.51
62, 2.09, 5.39, 0.57
82, 2.27, 5.77, 0.63
102, 2.42, 6.02, 0.67
122, 2.69, 6.63, 0.72
142, 2.93, 6.97, 0.82
162, 3.26, 7.74, 0.91
182, 3.58, 8.54, 0.95
202, 3.97, 9.40, 1.03
222, 4.25, 9.94, 1.08
242, 4.80, 11.63, 1.12
262, 5.30, 12.88, 1.17
282, 5.80, 14.15, 1.23
302, 6.21, 15.18, 1.29
322, 6.78, 16.41, 1.39
342, 7.35, 18.01, 1.45
362, 8.01, 19.89, 1.48
382, 8.70, 21.79, 1.54
402, 9.30, 23.25, 1.62
422, 10.17, 25.53, 1.68
442, 11.26, 27.71, 2.01
462, 11.85, 29.87, 1.85
482, 12.83, 32.22, 1.95
502, 13.94, 35.42, 2.06
522, 14.93, 38.00, 2.11
542, 15.89, 40.35, 2.19
562, 17.18, 43.85, 2.32
582, 18.41, 47.34, 2.40
602, 19.76, 50.33, 2.57
622, 21.17, 53.97, 2.74
642, 22.60, 58.31, 2.71
662, 24.04, 62.23, 2.77
682, 25.43, 66.18, 2.86
702, 27.27, 70.51, 3.09
722, 34.07, 81.12, 3.54
742, 30.53, 80.17, 3.21
762, 35.36, 87.78, 3.73
782, 39.91, 96.76, 3.91
802, 39.70, 100.94, 3.80
822, 44.70, 108.05, 4.22
842, 44.65, 111.92, 4.13
862, 43.42, 114.83, 3.98
882, 52.06, 129.77, 4.58
2, 5.35, 7.50, 0.70
22, 1.76, 4.71, 0.51
42, 1.94, 5.14, 0.55
62, 2.01, 5.18, 0.55
82, 2.28, 5.76, 0.67
102, 2.48, 6.19, 0.70
122, 2.66, 6.42, 0.72
142, 2.93, 7.20, 0.79
162, 3.25, 7.80, 0.89
182, 3.53, 8.33, 0.95
202, 3.87, 9.00, 1.03
222, 4.42, 9.94, 1.09
242, 4.79, 11.47, 1.14
262, 5.24, 12.84, 1.18
282, 5.90, 14.34, 1.27
